id,house,state,constituency_term,name,party,age,gender,assets,liabilities,cases,serious_cases,education,pan,income,profession,assets_ns,liabilities_ns,cases_ns,serious_cases_ns,income_ns,gender_encoded,house_encoded,education_encoded
326,Lok Sabha,Uttar Pradesh,Sitapur,Rajesh Verma,BJP,58,M,73129716,108148,1,2,Post Graduate,Y,2921157,"Business, Agriculture, Received honorariam as a Member of Parliament",0.0013770899690682488,5.155317845642686e-05,0.004901960784313725,0.03636363636363636,0.0011144755216614918,1,0,10
327,Rajya Sabha,Tamil Nadu,2021-2025,M.mohamed Abdulla,DMK,46,M,71848445,43288807,0,0,Post Graduate,Y,3596220,Financial Consultant,0.0013529159615558355,0.020635384773059328,0.0,0.0,0.0013720245644138571,1,1,10
328,Rajya Sabha,Uttarakhand,2022-2028,Kalpana Saini,BJP,62,F,71139122,640000,0,0,Doctorate,Y,1277580,"Retired, Agriculture",0.0013395330163937836,0.0003050822411150756,0.0,0.0,0.00048742044229881814,0,1,4
329,Lok Sabha,Jammu & Kashmir,Udhampur,Dr. Jitendra Singh,BJP,62,M,70827203,0,0,0,Post Graduate,Y,2021390,"Retired Professor of Medicines, G.M.C, Jammu A/P Minister of State (IC), Govt. of India",0.00133364797548576,0.0,0.0,0.0,0.0007711977393653689,1,0,10
330,Rajya Sabha,Maharashtra,2018-2024,Chavan Vandana Hemant,NCP,56,F,70477933,0,0,0,Graduate Professional,Y,1477164,Profession as Lawyer,0.0013270582254610887,0.0,0.0,0.0,0.000563565436393722,0,1,6
331,Rajya Sabha,Uttar Pradesh,2022-2028,Dr. Radha Mohan Das Agarwal,BJP,67,M,69417053,202000,2,5,Post Graduate,Y,2843119,"Ex-MLAs Pension, Medical Profession",0.0013070423809677936,9.629158235194572e-05,0.00980392156862745,0.09090909090909091,0.0010847025786942294,1,1,10
332,Lok Sabha,Gujarat,Rajkot,Kundaria Mohanbhai,BJP,67,M,68818120,16566856,0,0,8th Pass,Y,651315,Agriculture & Business,0.0012957421869874161,0.007897271182360525,0.0,0.0,0.0002484887407253203,1,0,3
333,Lok Sabha,Gujarat,Valsad,Dr.K.C.Patel,BJP,69,M,68239480,0,0,0,Graduate Professional,Y,2390234,"Agriculture, Doctor",0.0012848248652756293,0.0,0.0,0.0,0.0009119185596813298,1,0,6
334,Rajya Sabha,Maharashtra,2020-2026,Athawale Ramdas Bandu,RPI(A),61,M,68013776,3301800,1,0,12th Pass,Y,1357340,Social Worker,0.0012805664607760492,0.0015739383495527446,0.004901960784313725,0.0,0.0005178503601730442,1,1,1
335,Lok Sabha,Madhya Pradesh,Khargone,Gajendra Umrao Singh Patel,BJP,43,M,67303990,1885020,0,0,Graduate Professional,Y,4996005,Agriculture & Business (Petrol Pump Dealership),0.0012671747800963133,0.0008985720721042808,0.0,0.0,0.0019060684785509375,1,0,6
336,Lok Sabha,Uttar Pradesh,Ghosi,Atul Kumar Singh,BSP,36,M,66536025,3454591,13,14,Graduate,Y,1648650,Business/ Director Kusum Vijan Infra Pvt. Ltd.,0.0012526854240746206,0.0016467724443999532,0.06372549019607843,0.2545454545454545,0.0006289905228603661,1,0,5
337,Rajya Sabha,Rajasthan,2020-2026,Rajendra Gehlot,BJP,69,M,66224635,301486,0,0,12th Pass,Y,937622,"Agriculture, Pension, Interest & Rent Income",0.0012468103639200628,0.00014371566335128074,0.0,0.0,0.0003577201662119808,1,1,1
338,Lok Sabha,Maharashtra,Wardha,Ramdas Chandrabhanji Tadas,BJP,65,M,65807822,8961387,0,0,10th Pass,Y,928600,Farmer and House Rent,0.0012389462660100411,0.004271812546030474,0.0,0.0,0.00035427810604320864,1,0,0
339,Lok Sabha,Tamil Nadu,Theni,P. Raveendranath Kumar,AIADMK,39,M,65803231,32734079,0,0,Post Graduate,Y,12559753,"agriculture, business",0.0012388596466543472,0.015604040909621768,0.0,0.0,0.004791778489350106,1,0,10
340,Lok Sabha,Goa,North Goa,Shripad Yesso Naik,BJP,66,M,65795623,1491387,0,0,Graduate,Y,715270,Business,0.0012387161049296422,0.0007109307630154518,0.0,0.0,0.00027288875824846634,1,0,5
341,Lok Sabha,Rajasthan,Karauli Dholpur,Manoj Rajoria,BJP,49,M,64867148,22121569,0,0,Post Graduate,Y,3992025,Business,0.0012211983732202006,0.010545152886721533,0.0,0.0,0.001523031505790588,1,0,10
342,Rajya Sabha,Tamil Nadu,2021-2026,Dr. Kanimozhi Nvn Somu,DMK,48,F,63899576,29011150,0,0,Post Graduate,Y,3107430,Practicing Doctor,0.0012029429902475114,0.013829354155196288,0.0,0.0,0.0011855421226166787,0,1,10
343,Lok Sabha,Telangana,Mahbubnagar,Manne Srinivas Reddy,TRS,60,M,63353123,4569251,0,0,12th Pass,Y,10818786,Business,0.0011926329473860241,0.0021781208364020314,0.0,0.0,0.004127567320446674,1,0,1
344,Lok Sabha,Bihar,Hajipur,Pashupati Kumar Paras,LJP,66,M,62834200,6744375,1,0,Graduate Professional,Y,1660255,"Bihar Legislative Council Member,Minister Bihar Government & Social Worker",0.00118284231878336,0.003214982874875762,0.004901960784313725,0.0,0.0006334180453895837,1,0,6
345,Lok Sabha,West Bengal,Kolkata Uttar,Bandyopadhyay Sudip,AITC,70,M,61176355,0,2,2,Graduate,Y,1473426,M.P.,0.0011515634109766457,0.0,0.00980392156862745,0.03636363636363636,0.0005621393201322645,1,0,5
346,Lok Sabha,Bihar,Sitamarhi,Sunil Kumar,JD(U),58,M,60717031,10277790,6,5,Graduate,Y,1986988,Social Service,0.0011428972491524636,0.004899330010797051,0.029411764705882353,0.09090909090909091,0.0007580727389301993,1,0,5
347,Lok Sabha,Haryana,Bhiwani Mahendragarh,Dharambir Singh,BJP,64,M,60642205,240000,0,0,Graduate,Y,1332309,No,0.0011414854913852747,0.00011440584041815334,0.0,0.0,0.000508300569873273,1,0,5
348,Rajya Sabha,Kerala,2021-2024,Jose K Mani,Kerala Congress (M),57,M,60578677,0,0,0,Post Graduate,Y,977130,Politician (Ex Member of Parliament),0.0011402868953433378,0.0,0.0,0.0,0.0003727932002563003,1,1,10
349,Lok Sabha,Tamil Nadu,Salem,Parthiban.S.R,DMK,49,M,60045532,4039841,4,0,Graduate Professional,Y,419978,"Agriculture, Advocate",0.0011302279372968312,0.0019257558531696375,0.0196078431372549,0.0,0.00016022938877860725,1,0,6
350,Rajya Sabha,Tamil Nadu,2022-2028,Thiru. S. Kalyanasundaram,DMK,81,M,59659812,2529738,11,0,8th Pass,Y,686700,Agriculture,0.0011229504775106596,0.0012059033413655766,0.05392156862745098,0.0,0.0002619887738745115,1,1,3
351,Lok Sabha,Uttar Pradesh,Kaushambi,Vinod Kumar Sonkar,BJP,49,M,59336113,20730086,4,4,Graduate,Y,3305570,Business,0.0011168431808827326,0.009881845461544143,0.0196078431372549,0.07272727272727272,0.0012611362039556852,1,0,5
352,Lok Sabha,Madhya Pradesh,Indore,Shankar Lalwani,BJP,57,M,59038508,2106382,2,1,Graduate Professional,Y,1067560,Consultant,0.001111228205201763,0.0010040933456319612,0.00980392156862745,0.01818181818181818,0.00040729392083511506,1,0,6
353,Lok Sabha,Madhya Pradesh,Gwalior,Vivek Narayan Shejwalkar,BJP,71,M,58911673,0,0,0,Graduate Professional,Y,1103370,Social Worker,0.0011088351827710384,0.0,0.0,0.0,0.00042095609935913756,1,0,6
354,Lok Sabha,Rajasthan,Banswara,Kanakmal Katara,BJP,62,M,58711904,1746729,0,0,Graduate Professional,Y,1866530,"Business & Agriculture, Rent",0.001105066099332213,0.0008326499967823357,0.0,0.0,0.0007121157799621261,1,0,6
355,Rajya Sabha,Uttar Pradesh,2020-2026,Brijlal,BJP,65,M,58375226,0,0,0,Post Graduate,Y,2049049,,0.001098713925201007,0.0,0.0,0.0,0.0007817501603593911,1,1,10
356,Lok Sabha,Himachal Pradesh,Hamirpur,Anurag Singh Thakur,BJP,45,M,56770463,1085145,3,1,Graduate,Y,1702090,"Businessman, Social Activists and at present Member of Lok Sabha",0.0010684365265728928,0.0005172788570856542,0.014705882352941176,0.01818181818181818,0.0006493788730509208,1,0,5
357,Rajya Sabha,Uttar Pradesh,2018-2024,Ashok Bajpayi,BJP,66,M,56683694,5200000,0,0,Doctorate,Y,411352,Agriculture/Social Work,0.0010667994377307629,0.002478793209059989,0.0,0.0,0.00015693840994732497,1,1,4
358,Lok Sabha,Uttar Pradesh,Ghaziabad,Vijay Kumar Singh,BJP,67,M,56545702,0,2,1,Doctorate,Y,2226440,Pension,0.0010641959138512301,0.0,0.00980392156862745,0.01818181818181818,0.0008494281137398681,1,0,4
359,Lok Sabha,Jammu & Kashmir,Jammu,Jugal Kishore,BJP,56,M,56481801,350040219,0,0,10th Pass,Y,810206,Politician and Businessman,0.0010629902803404032,0.16686102264520603,0.0,0.0,0.0003091086013190221,1,0,0
360,Rajya Sabha,Bihar,2020-2024,Sushil Kumar Modi,BJP,68,M,56443386,2853157,2,1,Graduate,Y,400150,"Social Worker & Political Activist MLC in Bihar Legislative Council.,Dy. Chief Minister of Bihar till 16/11/2020",0.0010622654965135709,0.0013600742684580713,0.00980392156862745,0.01818181818181818,0.0001526646393853004,1,1,5
361,Rajya Sabha,Uttar Pradesh,2022-2028,Mithlesh Kumar,BJP,57,M,56164729,24980000,0,0,Graduate,Y,845270,Agriculture,0.0010570080167053284,0.011907741223522793,0.0,0.0,0.0003224861670203995,1,1,5
362,Lok Sabha,Uttar Pradesh,Moradabad,Dr. S T Hasan,SP,60,M,55795546,500000,0,0,Post Graduate,Y,692332,Doctor & Agriculture,0.0010500425639514183,0.0002383455008711528,0.0,0.0,0.00026413748622992325,1,0,10
363,Lok Sabha,Uttar Pradesh,Banda,R.K. Singh Patel,BJP,59,M,55794086,0,2,3,Graduate,Y,763535,"Social Worker, Politician,Agricultur e",0.0010500150178265407,0.0,0.00980392156862745,0.05454545454545454,0.00029130275005136906,1,0,5
364,Rajya Sabha,Rajasthan,2022-2028,Ghanshyam Tiwari,BJP,75,M,55651237,64628611,0,0,Graduate Professional,Y,928500,Political & Cultural Work(Farmer by tradition),0.0010473198559137675,0.03080787731880379,0.0,0.0,0.0003542399541903072,1,1,6
365,Lok Sabha,Uttar Pradesh,Mohanlalganj,Kaushal Kishore,BJP,59,M,55530561,0,1,1,Graduate,Y,1830000,Agriculture & MP Salary,0.0010450430366221674,0.0,0.004901960784313725,0.01818181818181818,0.0006981789080972128,1,0,5
366,Lok Sabha,Maharashtra,Mumbai North East,Manoj Kishorbhai Kotak,BJP,46,M,54661944,2048000,2,2,10th Pass,Y,1192860,Business,0.0010286546582982921,0.0009762631715682418,0.00980392156862745,0.03636363636363636,0.0004550981925206783,1,0,0
367,Lok Sabha,Uttar Pradesh,Kannauj,Subrat Pathak,BJP,39,M,54287991,28993930,11,9,Graduate,Y,1315540,Busines,0.0010215992089583092,0.013821145536146285,0.05392156862745098,0.16363636363636364,0.0005019028856602226,1,0,5
368,Lok Sabha,Punjab,Ludhiana,Ravneet Singh Bittu,INC,43,M,54281096,3331266,3,2,12th Pass,Y,608562,Agriculturist,0.001021469119553493,0.0015879845266100832,0.014705882352941176,0.03636363636363636,0.00023217767905434755,1,0,1
369,Rajya Sabha,Uttar Pradesh,2022-2028,Babu Ram Nishad,BJP,53,M,54047065,28125000,2,1,Graduate Professional,Y,910940,"Agriculture, Rent, Salary from Corporation and Bank Interest",0.001017053607806066,0.013406934424002344,0.00980392156862745,0.01818181818181818,0.000347540488820806,1,1,6
370,Rajya Sabha,Haryana,2020-2026,Ram Chander Jangra,BJP,69,M,53906000,0,0,0,Graduate,Y,0,Social Worker and Politician,0.0010143921049938283,0.0,0.0,0.0,0.0,1,1,5
371,Rajya Sabha,Rajasthan,2020-2026,Neeraj Dangi,INC,50,M,52313677,1022221,0,0,Graduate Professional,Y,318040,Business,0.0009843494144434388,0.00048728355249202135,0.0,0.0,0.00012133815296788938,1,1,6
372,Lok Sabha,Maharashtra,Nanded,Chikhalikar Pratap Govindrao,BJP,57,M,52178606,594000,0,0,12th Pass,Y,2237403,Farmer,0.00098180100168087,0.00028315445503492953,0.0,0.0,0.0008536107013734581,1,0,1
373,Lok Sabha,Karnataka,Bidar,Bhagwanth Khuba,BJP,50,M,51836416,10239000,1,1,Graduate Professional,Y,651122,Agriculture & Politician,0.0009753448314946468,0.004880839166839466,0.004901960784313725,0.01818181818181818,0.0002484151076492204,1,0,6
374,Lok Sabha,Madhya Pradesh,"Khandwa : Bye Election On 30-,Oct-21",Gyaneshwar Patil,BJP,52,M,51831369,5747840,1,0,12th Pass,Y,934785,Farmer,0.0009752496086917307,0.0027399436074544937,0.004901960784313725,0.0,0.0003566377981451656,1,0,1
375,Rajya Sabha,West Bengal,2021-2026,Jawhar Sircara,AITC,69,M,51615870,0,0,0,Post Graduate,Y,2454815,Retired IAS Officer and Ex-CEO of Prasar Bharati,0.0009711837440581617,0.0,0.0,0.0,0.000936557407803639,1,1,10
376,Lok Sabha,Madhya Pradesh,Sidhi,Riti Pathak,BJP,41,F,51541791,505922,0,0,Post Graduate,Y,1056065,Agriculture And Social Worker,0.0009697860800959617,0.00024116846498347072,0.0,0.0,0.00040290836534408913,0,0,10
377,Lok Sabha,Uttar Pradesh,Lucknow,Rajnath Singh,BJP,67,M,51492709,0,0,0,Post Graduate,Y,1936664,Agriculture & Pension & Salary from MPs,0.000968860039752643,0.0,0.0,0.0,0.0007388732004760549,1,0,10
378,Lok Sabha,Tamil Nadu,Tenkasi,Dhanush M Kumar,DMK,44,M,51360700,2896862,1,1,Post Graduate,Y,755338,Agriculture,0.000966369398383482,0.0013809080486892188,0.004901960784313725,0.01818181818181818,0.0002881754426690342,1,0,10
379,Lok Sabha,Madhya Pradesh,Bhind,Sandhya Ray,BJP,45,F,51108660,13400000,0,0,Post Graduate,Y,420000,Agriculture & Honorarium,0.00096161410707241,0.006387659423346894,0.0,0.0,0.00016023778218624557,0,0,10
380,Lok Sabha,Maharashtra,Ratnagiri Sindhudurg,Vinayak Bhaurao Raut,Shiv Sena (Uddhav Balasaheb Thackeray),65,M,50660534,2830000,3,1,Post Graduate,Y,875450,Social Worker,0.0009531592202525978,0.0013490355349307247,0.014705882352941176,0.01818181818181818,0.00033400039622606827,1,0,10
381,Lok Sabha,Maharashtra,Osmanabad,Omprakash Bhupalsinh Alias Pavan Rajenimbalkar,Shiv Sena (Uddhav Balasaheb Thackeray),35,M,50299295,10045858,4,0,12th Pass,Y,1237526,Agriculture,0.0009463436486055562,0.004788770113380954,0.0196078431372549,0.0,0.0004721390991376565,1,0,1
382,Lok Sabha,Maharashtra,Gadchiroli Chimur,Ashok Mahadevrao Nete,BJP,55,M,50136369,15682840,0,0,12th Pass,Y,670913,"Member of Indian Parliament, Owner of Shivkrupa motor driving school",0.0009432696897412977,0.0074758687097642995,0.0,0.0,0.0002559657408569537,1,0,1
383,Rajya Sabha,Tamil Nadu,2020-2026,Tiruchi Siva,DMK,64,M,49810877,2772000,0,0,Post Graduate,Y,1786990,Orator & Member of Parliament (Rajya Sabha),0.0009371285642079558,0.001321387456829671,0.0,0.0,0.0006817697961642833,1,1,10
384,Lok Sabha,Tamil Nadu,Virudhunagar,Manickam Tagore  B.,INC,44,M,49705799,3600203,1,0,Graduate Professional,Y,710345,Advocate Profession & Law Consultancy,0.0009351460356395348,0.0017161843745456538,0.004901960784313725,0.0,0.00027100977949306814,1,0,6
385,Lok Sabha,Tamil Nadu,Nilgiris,A. Raja,DMK,55,M,49591024,1424914,6,4,Graduate Professional,Y,995310,ADVOCATE,0.0009329805517471832,0.0006792436820566356,0.029411764705882353,0.07272727272727272,0.00037972920711379067,1,0,6
386,Rajya Sabha,Goa,2023-2029,Sadanand Shet Tanawde,BJP,56,M,49038410,0,0,0,Post Graduate,Y,4758520,Business,0.000922554268012154,0.0,0.0,0.0,0.001815463550687841,1,1,10
387,Lok Sabha,Uttar Pradesh,Misrikh,Ashok Kumar,BJP,52,M,48771207,5735470,0,0,Post Graduate,Y,1494200,"Pension,Rent,Salary,,Agriculture",0.0009175128932137395,0.0027340469397629415,0.0,0.0,0.0005700649860540194,1,0,10
388,Lok Sabha,West Bengal,Birbhum,Satabdi Roy (Banerjee),AITC,49,F,48652722,18604443,0,0,Graduate,Y,1409830,Performing Artist & Social Worker,0.0009152774119766645,0.008868570570527624,0.0,0.0,0.0005378762677610348,0,0,5
389,Lok Sabha,Tamil Nadu,Dharmapuri,Dnv Senthilkumar.S,DMK,41,M,48477451,6053502,1,0,Post Graduate,Y,1737671,"Doctor ,agriculture",0.0009119705374195192,0.0028856499324290503,0.004901960784313725,0.0,0.0006629536838317989,1,0,10
390,Rajya Sabha,Sikkim,2018-2024,Hishey Lachungpa,SDF,50,M,48363273,29591329,0,0,Graduate,Y,0,Politician/Social Worker,0.0009098163172508334,0.014105920263896137,0.0,0.0,0.0,1,1,5
391,Lok Sabha,Rajasthan,Kota,Om Birla,BJP,56,M,48347737,0,1,0,Post Graduate,Y,797609,Member of Parliment and Agriculture,0.000909523196294601,0.0,0.004901960784313725,0.0,0.00030430261240902177,1,0,10
392,Lok Sabha,Rajasthan,Udaipur,Arjunlal Meena,BJP,54,M,48196946,15602872,0,0,Post Graduate,Y,635509,Salary & Allowances From Lok Sabha Secretariat & Income From Agriculture,0.0009066781910093769,0.007437748683736971,0.0,0.0,0.00024245845885571127,1,0,10
393,Lok Sabha,Tamil Nadu,Kancheepuram,Selvam.G,DMK,44,M,48172936,0,0,0,Post Graduate,Y,354956,Agriculture,0.0009062251893256012,0.0,0.0,0.0,0.00013542229098500235,1,0,10
394,Lok Sabha,Maharashtra,Hatkanangle,Dhairyashil Sambhajirao Mane,SHS,38,M,47771462,41599959,0,0,Graduate,Y,448587,Agriculturist and Business,0.0008986504955316743,0.01983032612814884,0.0,0.0,0.00017114425237519366,1,0,5
395,Lok Sabha,Rajasthan,Jhunjhunu,Narendra Kumar,BJP,58,M,47474109,3278401,1,0,Graduate,Y,333190,Politician & Agriculture,0.0008930402743873272,0.0015627842568029762,0.004901960784313725,0.0,0.00012711815868246467,1,0,5
396,Rajya Sabha,Andhra Pradesh,2020-2026,Mopidevi Venkata Ramana,YSRCP,55,M,47406223,26100000,2,1,Graduate,Y,1255340,Cabinet Minister in Govt. of Andhra Pradesh,0.0008917594550493514,0.012441635145474176,0.00980392156862745,0.01818181818181818,0.0004789354702135274,1,1,5
397,Lok Sabha,Gujarat,Patan,Dabhi Bharatsinhji Shankarji,BJP,64,M,47373221,5613860,0,0,Graduate,Y,971165,Social Worker/ Farming,0.0008911367994238634,0.0026760765470410595,0.0,0.0,0.0003705174422307266,1,0,5
398,Lok Sabha,Bihar,Madhubani,Ashok Kumar Yadav,BJP,49,M,46699125,7892847,1,9,Doctorate,Y,901125,"Agriculture & Pension, Salary",0.0008784184894269247,0.0037624491430287513,0.004901960784313725,0.16363636363636364,0.00034379588445852507,1,0,4
399,Lok Sabha,Uttar Pradesh,Saharanpur,Haji Fazlur Rehman,BSP,62,M,46146135,60000,0,0,Graduate,Y,4226800,Business,0.000867985111621379,2.8601460104538334e-05,0.0,0.0,0.0016126025184400542,1,0,5
400,Lok Sabha,Chhattisgarh,Raipur,Sunil Kumar Soni,BJP,57,M,46068126,2482214,0,0,Graduate,Y,466877,Rukmini Jewellers (Proprietor) & Agriculture,0.000866513299528515,0.0011832490781987753,0.0,0.0,0.00017812222627087564,1,0,5
401,Rajya Sabha,Karnataka,2022-2028,Jairam Ramesh,INC,68,M,45696347,3547601,0,0,Post Graduate,Y,2473350,Economist,0.0008594988675005074,0.001691109474472005,0.0,0.0,0.0009436288537389297,1,1,10
402,Lok Sabha,Uttar Pradesh,Bahraich,Akshayabar Lal,BJP,73,M,45691463,3028133,0,0,10th Pass,Y,421771,Agriculture & Interest Salary,0.0008594067200526289,0.001443483753178933,0.0,0.0,0.0001609134515011309,1,0,0
403,Rajya Sabha,Odisha,2022-2028,Sasmit Patra,BJD,43,M,45302610,0,0,0,Doctorate,Y,1014000,"Social Worker, Advocate, Management Professional & Academician",0.0008520701493012232,0.0,0.0,0.0,0.00038685978842107856,1,1,4
404,Lok Sabha,Uttar Pradesh,Kheri,Ajay Kumar,BJP,60,M,45295455,0,1,1,Graduate Professional,Y,885962,Agriculture & Business,0.0008519351544221138,0.0,0.004901960784313725,0.01818181818181818,0.0003380109190030726,1,0,6
405,Rajya Sabha,Jharkhand,2020-2026,Deepak Prakash,BJP,59,M,45279800,639833,1,0,Post Graduate,Y,1197414,Social Service and Self-Employed,0.0008516397882680319,0.0003050026337177846,0.004901960784313725,0.0,0.00045683562790181203,1,1,10
406,Lok Sabha,Karnataka,Bagalkot,Gaddigoudar Parvatagouda Chandanagouda,BJP,68,M,43980663,7987991,0,0,Graduate Professional,Y,393670,Agriculture & Loyer,0.000827128699202835,0.0038078034316985213,0.0,0.0,0.00015019239931728402,1,0,6
407,Rajya Sabha,Andhra Pradesh,2018-2024,Kanakamedala Ravindra Kumar,TDP,61,M,43965970,0,0,0,Post Graduate,Y,1136979,Senior Advocate,0.0008268514833036381,0.0,0.0,0.0,0.00043377855560079834,1,1,10
408,Rajya Sabha,Haryana,2022-2028,Krishan Lal Panwar,BJP,64,M,43844119,0,0,0,12th Pass,Y,3182770,Pensioner (Ex-MLA),0.000824552495041674,0.0,0.0,0.0,0.0012142857285926591,1,1,1
409,Rajya Sabha,Uttar Pradesh,2018-2024,Kanta Kadam,BJP,53,F,43474756,2736967,0,0,12th Pass,Y,0,Politician,0.0008175836461901761,0.0013046875409656329,0.0,0.0,0.0,0,1,1
410,Rajya Sabha,Uttarakhand,2020-2026,Naresh Bansal,BJP,65,M,43463636,0,0,0,Post Graduate,Y,400164,Pension,0.0008173738428280942,0.0,0.0,0.0,0.0001526699806447066,1,1,10
411,Lok Sabha,Uttar Pradesh,Shahjahanpur,Arun Kumar Sagar,BJP,42,M,43448049,1179697,1,1,12th Pass,Y,409254,Agriculture & Business,0.000817079759644212,0.0005623509446823926,0.004901960784313725,0.01818181818181818,0.00015613798407345178,1,0,1
412,Lok Sabha,Bihar,Karakat,Mahabali Singh,JD(U),64,M,43442051,3000000,3,0,8th Pass,Y,1475504,Agriculture & Social Worker,0.0008169665941257077,0.0014300730052269166,0.014705882352941176,0.0,0.0005629321156355574,1,0,3
413,Lok Sabha,Maharashtra,Shirur,Amol Ramsing Kolhe,NCP,38,M,43351521,1488116,0,0,Graduate Professional,Y,1137770,Business,0.0008152585457112047,0.0007093715067487528,0.0,0.0,0.0004340803367572491,1,0,6
414,Lok Sabha,Madhya Pradesh,Damoh,Prahalad Singh Patel,BJP,59,M,43292483,4230614,0,0,Graduate Professional,Y,618660,Agriculture and Member of Parliament,0.0008141446634368709,0.002016695625645022,0.0,0.0,0.00023603025316033973,1,0,6
415,Lok Sabha,Madhya Pradesh,Jabalpur,Rakesh Singh,BJP,56,M,43134351,1387000,1,0,Graduate,Y,639330,Farmer and Member of Parliament (LokSabha),0.000811161153971697,0.0006611704194165778,0.004901960784313725,0.0,0.00024391624115507708,1,0,5
416,Lok Sabha,Tamil Nadu,Erode,Ganeshamurthi A,DMK,72,M,43110000,2060000,0,0,Graduate,Y,493176,Agriculture,0.0008107017185697135,0.0009819834635891496,0.0,0.0,0.0001881557820654377,1,0,5
417,Rajya Sabha,Punjab,2022-2028,Sandeep Kumar Pathak,AAP,42,M,43098366,18400000,0,0,Doctorate,Y,2316928,Teaching & Research (Previously),0.000810482217462298,0.008771114432058422,0.0,0.0,0.0008839509623933656,1,1,4
418,Lok Sabha,Uttar Pradesh,Firozabad,Dr. Chandra Sen Jadon,BJP,68,M,42872395,0,0,0,Graduate Professional,Y,693041,Doctor and Agriculture,0.0008062187754179627,0.0,0.0,0.0,0.0002644079828669948,1,0,6
419,Rajya Sabha,Maharashtra,2022-2028,Mohd. Imaran Khan,INC,34,M,42866886,8848252,4,2,Post Graduate,Y,499400,Stage Program of Poetry (Shayar),0.0008061148359645716,0.004217882109548358,0.0196078431372549,0.03636363636363636,0.0001905303533900263,1,1,10
420,Lok Sabha,Haryana,Sirsa,Sunita Duggal,BJP,51,F,42596349,2500000,0,0,Post Graduate,Y,1477069,Politician Ex- Chairperson Haryana Schedule Caste Finance & Development Corportation,0.0008010105578919502,0.0011917275043557638,0.0,0.0,0.0005635291921334656,0,0,10
421,Lok Sabha,West Bengal,Dum Dum,Sougata Ray,AITC,71,M,42518790,0,1,0,Post Graduate,Y,2754700,Retired College Teacher,0.0007995472360430554,0.0,0.004901960784313725,0.0,0.0010509690918772635,1,0,10
422,Lok Sabha,Tamil Nadu,Thanjavur,Palanimanickam.S .S,DMK,68,M,42452076,2368600,0,0,Graduate Professional,Y,370174,Agriculture,0.000798288529073817,0.001129090306726825,0.0,0.0,0.00014122823995955063,1,0,6
423,Lok Sabha,Madhya Pradesh,Ratlam,Guman Singh Damor,BJP,62,M,42072262,4890940,0,0,Graduate Professional,Y,977759,"Income From Pension, Amount to be received by the MLA",0.000791122499022938,0.002331467088061512,0.0,0.0,0.00037303317541105064,1,0,6
424,Lok Sabha,Gujarat,Banaskantha,Parbatbhai Patel,BJP,70,M,41819177,4500000,0,0,Graduate Professional,Y,1048301,Farming And Social Work,0.0007863474914786488,0.002145109507840375,0.0,0.0,0.00039994625548481764,1,0,6
425,Lok Sabha,Madhya Pradesh,Satna,Ganesh Singh,BJP,56,M,41719076,0,2,5,Post Graduate,Y,756943,Politics & Agriculture,0.0007844588650085264,0.0,0.00980392156862745,0.09090909090909091,0.00028878777990810304,1,0,10
426,Lok Sabha,Haryana,Rohtak,Arvind Kumar Sharma,BJP,56,M,41079284,16778090,0,0,Post Graduate,Y,2372044,Dental Surgeon/Pensioner,0.0007723877757429598,0.00799796452942256,0.0,0.0,0.0009049787376385493,1,0,10
427,Lok Sabha,Maharashtra,Parbhani,Jadhav Sanjay (Bandu) Haribhau,Shiv Sena (Uddhav Balasaheb Thackeray),52,M,41040011,4519583,6,0,10th Pass,Y,1794322,Farming & Milk Business,0.0007716468038509596,0.0021544445477274946,0.029411764705882353,0.0,0.0006845670900190203,1,0,0
428,Lok Sabha,Bihar,Purnia,Santosh Kumar,JD(U),42,M,41036294,2500000,1,0,12th Pass,Y,671957,Agriculture,0.0007715766744357745,0.0011917275043557638,0.004901960784313725,0.0,0.0002563640462012453,1,0,1
429,Lok Sabha,Uttar Pradesh,Unnao,Swami Sachchidanand Hari Sakshi,BJP,63,M,40886941,699025,4,14,Doctorate,Y,724714,"Pensioner, Agriculture, Education Institute, Donation Etc.",0.0007687588001968341,0.00033321892749291513,0.0196078431372549,0.2545454545454545,0.00027649181923648276,1,0,4
430,Lok Sabha,West Bengal,Barasat,Dr. Kakoli Ghoshdastidar,AITC,60,F,40531018,1496059,2,0,Post Graduate,Y,1520430,Doctor,0.0007620435266318812,0.0007131578633755919,0.00980392156862745,0.0,0.0005800722170700794,0,0,10
431,Lok Sabha,Uttar Pradesh,Badaun,Sangh Mitra Maurya,BJP,34,F,40372093,0,2,2,Graduate Professional,Y,674580,Politics,0.0007590450554701128,0.0,0.00980392156862745,0.03636363636363636,0.0002573647693028513,0,0,6
432,Lok Sabha,Madhya Pradesh,Rajgarh,Rodmal Nagar,BJP,58,M,40198295,3921362,0,0,Graduate,Y,1936920,"Agriculture, Salary & Allowances",0.0007557659723115598,0.0018692779799742109,0.0,0.0,0.0007389708692194828,1,0,5
433,Lok Sabha,Bihar,Buxar,Ashwini Kumar Choubey,BJP,66,M,40183612,1350667,3,2,Graduate,Y,744866,Social Worker & Politics & M.P.,0.0007554889450844511,0.0006438508052502746,0.014705882352941176,0.03636363636363636,0.00028418018063319046,1,0,5
